sample_name	amoxicillin	ampicillin	ceftriaxone	ciprofloxacin	gentamicin	levofloxacin	tetracycline	tobramycin
562.57251	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5725	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57249	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57248	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57247	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57246	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57245	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57252	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57244	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57242	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57241	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5724	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57238	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57237	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57235	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57234	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.57243	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.57275	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57253	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57255	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57273	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57271	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.5727	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57269	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
562.57268	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57267	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57266	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57254	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57265	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57263	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57262	NA	resistant	NA	resistant	susceptible	NA	NA	resistant
562.57261	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.5726	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57259	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.57258	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57257	NA	resistant	NA	susceptible	resistant	NA	NA	resistant
562.57264	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.77	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
1416670.3	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
1400157.3	NA	NA	susceptible	NA	NA	NA	NA	NA
562.7726	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7727	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7728	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.773	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7731	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7732	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7734	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7725	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7735	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7738	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.774	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7741	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7742	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7743	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7744	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7745	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7737	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7746	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7724	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7722	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7702	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7703	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.7704	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7705	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7706	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7707	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7709	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7723	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.771	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7713	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7714	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7717	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7718	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7719	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.772	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7721	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7712	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
1400158.3	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.7747	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.775	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.778	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7781	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7782	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7783	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7784	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7785	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7786	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7779	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7788	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.779	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7791	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7792	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7793	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7794	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.57284	NA	resistant	NA	susceptible	susceptible	NA	NA	resistant
1400156.3	NA	NA	resistant	NA	NA	NA	susceptible	intermediate
562.7789	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7749	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7778	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7775	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.7752	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7753	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7754	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7755	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7757	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7758	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7759	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7777	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.776	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7762	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7765	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7766	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7767	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7769	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.7771	NA	resistant	NA	resistant	resistant	NA	NA	resistant
562.7772	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.7761	NA	susceptible	NA	susceptible	susceptible	NA	NA	susceptible
562.45663	NA	NA	susceptible	NA	NA	resistant	NA	NA
562.5259	NA	NA	NA	resistant	NA	NA	NA	NA
562.45662	NA	NA	susceptible	NA	NA	resistant	NA	NA
562.26273	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.26272	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.23936	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23935	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23934	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23933	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23932	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.26274	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.23931	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23929	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23928	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23927	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23926	susceptible	NA	NA	intermediate	susceptible	NA	NA	NA
562.23925	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23924	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23923	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2393	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23922	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.26275	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.26277	NA	NA	susceptible	resistant	susceptible	NA	NA	NA
562.26293	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.26292	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.26291	NA	NA	resistant	NA	susceptible	NA	NA	NA
562.2629	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26289	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.26288	NA	NA	susceptible	NA	susceptible	NA	NA	NA
562.26287	NA	NA	susceptible	NA	susceptible	NA	NA	NA
562.26276	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26286	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.26284	NA	NA	susceptible	resistant	susceptible	NA	NA	NA
562.26283	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.26282	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.26281	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.2628	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26279	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.26278	NA	NA	resistant	NA	susceptible	NA	NA	NA
562.26285	NA	susceptible	susceptible	resistant	susceptible	NA	NA	NA
562.23921	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2392	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23919	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23897	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23896	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23895	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23894	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23893	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23892	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23891	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23898	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2389	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23888	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23887	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23886	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23885	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23884	resistant	NA	NA	resistant	intermediate	NA	NA	NA
562.23883	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23882	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23889	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23899	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.239	susceptible	NA	NA	resistant	susceptible	NA	NA	NA
562.23901	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23918	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23917	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23916	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23915	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23914	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23913	resistant	NA	NA	susceptible	intermediate	NA	NA	NA
562.23912	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23911	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2391	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23909	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23908	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23907	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.23906	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23905	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23904	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23903	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23902	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.26294	NA	NA	susceptible	susceptible	NA	NA	NA	NA
562.26295	NA	NA	susceptible	resistant	NA	NA	NA	NA
562.26296	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26297	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.30434	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.30362	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.30349	resistant	resistant	resistant	resistant	susceptible	NA	NA	resistant
562.3031	NA	NA	NA	NA	NA	NA	resistant	NA
562.30309	NA	NA	NA	NA	NA	NA	resistant	NA
562.30307	NA	NA	NA	NA	NA	NA	resistant	NA
562.30306	NA	NA	NA	NA	NA	NA	resistant	NA
562.30435	NA	NA	resistant	resistant	NA	resistant	intermediate	NA
562.30304	NA	NA	NA	NA	NA	NA	resistant	NA
562.29008	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.29007	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.29006	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.29003	NA	susceptible	susceptible	resistant	susceptible	resistant	resistant	NA
562.29002	NA	NA	NA	NA	NA	NA	resistant	NA
562.29001	NA	NA	NA	NA	NA	NA	resistant	NA
562.29	NA	NA	NA	NA	NA	NA	resistant	NA
562.29139	NA	NA	resistant	resistant	susceptible	resistant	susceptible	NA
562.31449	NA	NA	resistant	NA	NA	NA	NA	NA
562.3145	NA	NA	resistant	NA	NA	NA	NA	NA
562.31451	NA	NA	resistant	NA	NA	NA	NA	NA
562.37108	NA	NA	resistant	NA	NA	NA	NA	NA
562.37106000000006	NA	NA	susceptible	NA	NA	NA	NA	NA
562.34089	NA	NA	resistant	NA	susceptible	susceptible	resistant	NA
562.34088	NA	NA	susceptible	resistant	susceptible	resistant	susceptible	NA
562.34086	NA	NA	resistant	NA	NA	susceptible	resistant	NA
562.34085	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.33281	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.3328	NA	NA	resistant	NA	susceptible	susceptible	resistant	NA
562.31466	NA	NA	resistant	NA	NA	NA	NA	NA
562.31465	NA	NA	susceptible	NA	NA	NA	NA	NA
562.31464	NA	NA	susceptible	NA	NA	NA	NA	NA
562.31463	NA	NA	susceptible	NA	NA	NA	NA	NA
562.31462	NA	NA	susceptible	NA	NA	NA	NA	NA
562.3146	NA	NA	resistant	NA	NA	NA	NA	NA
562.31458	NA	NA	resistant	NA	NA	NA	NA	NA
562.31454	NA	NA	susceptible	NA	NA	NA	NA	NA
562.31452	NA	NA	resistant	NA	NA	NA	NA	NA
562.28999	NA	NA	NA	NA	NA	NA	resistant	NA
562.23881	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.28998	NA	NA	NA	NA	NA	NA	resistant	NA
562.28981	NA	NA	NA	NA	NA	NA	resistant	NA
562.26313	NA	NA	susceptible	resistant	susceptible	NA	susceptible	NA
562.26312	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.26311	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.2631	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26309	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.26308	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26307	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.26314	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.26306	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26304	NA	NA	resistant	NA	NA	NA	NA	NA
562.26303	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.26302	NA	NA	resistant	susceptible	NA	NA	susceptible	NA
562.26301	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.263	NA	NA	resistant	susceptible	susceptible	NA	NA	NA
562.26299	NA	NA	resistant	susceptible	susceptible	NA	susceptible	NA
562.26298	NA	NA	resistant	NA	susceptible	NA	NA	NA
562.26305	NA	NA	susceptible	susceptible	susceptible	NA	NA	NA
562.26315	NA	susceptible	susceptible	NA	susceptible	NA	NA	NA
562.26316	NA	susceptible	susceptible	susceptible	susceptible	NA	NA	NA
562.26317	NA	susceptible	susceptible	intermediate	susceptible	NA	NA	NA
562.28846	NA	NA	resistant	NA	NA	NA	NA	NA
562.28845	NA	NA	resistant	NA	NA	NA	NA	NA
562.28841	NA	NA	susceptible	NA	NA	NA	NA	NA
562.2884	NA	NA	susceptible	NA	NA	NA	NA	NA
562.28839	NA	NA	resistant	NA	NA	NA	NA	NA
562.28838	NA	NA	resistant	NA	NA	NA	NA	NA
562.28811	NA	NA	NA	NA	NA	NA	resistant	NA
562.2881	NA	NA	NA	NA	NA	NA	resistant	NA
562.28805	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.28567	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.28566	NA	NA	resistant	resistant	susceptible	resistant	resistant	NA
562.28565	NA	NA	susceptible	NA	susceptible	susceptible	susceptible	NA
562.28563	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.28435	NA	NA	resistant	NA	NA	susceptible	susceptible	NA
562.28434	NA	NA	resistant	resistant	NA	resistant	resistant	NA
562.28389	NA	susceptible	susceptible	NA	susceptible	susceptible	susceptible	NA
562.26318	NA	NA	susceptible	susceptible	NA	NA	NA	NA
562.28982	NA	NA	NA	NA	NA	NA	resistant	NA
562.37109	NA	NA	susceptible	NA	NA	NA	NA	NA
562.2388	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23878	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23775	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23774	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23773	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23772	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23771	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2377	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23769	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23776	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23768	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23766	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23765	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23764	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23763	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23762	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23761	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2376	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23767	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23759	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23777	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23779	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23795	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23794	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23793	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23792	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.23791	NA	resistant	NA	resistant	susceptible	NA	NA	susceptible
562.2379	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.23789	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23778	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23788	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23786	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23785	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23784	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23783	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23782	susceptible	NA	NA	resistant	susceptible	NA	NA	NA
562.23781	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.2378	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23787	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23758	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23757	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23756	susceptible	NA	NA	resistant	susceptible	NA	NA	NA
562.23734	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23733	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23732	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23731	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2373	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23729	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23728	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23735	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23727	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23725	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23724	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23723	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23722	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23721	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.2372	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23719	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23726	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23736	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23737	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23738	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23755	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23754	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23753	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23752	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23751	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2375	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23749	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23748	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23747	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23746	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23745	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23744	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23743	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23742	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23741	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2374	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23739	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23796	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23797	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23798	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23799	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23856	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23855	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23854	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.23853	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23852	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23851	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.2385	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23857	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23849	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23847	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23846	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23845	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23844	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23843	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23842	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23841	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23848	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23858	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23859	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.2386	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23877	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23876	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23875	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23874	resistant	NA	NA	resistant	susceptible	NA	NA	NA
562.23873	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23872	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23871	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2387	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23869	resistant	NA	NA	resistant	resistant	NA	NA	NA
562.23868	susceptible	NA	NA	resistant	susceptible	NA	NA	NA
562.23867	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.23866	NA	resistant	NA	susceptible	susceptible	NA	NA	susceptible
562.23865	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23864	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23863	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23862	resistant	NA	NA	susceptible	resistant	NA	NA	NA
562.23861	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.2384	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23879	resistant	NA	NA	susceptible	susceptible	NA	NA	NA
562.23839	susceptible	NA	NA	susceptible	susceptible	NA	NA	NA
562.23837	susceptible	NA	NA	resistant	susceptible	NA	NA	NA
