sample_name	amikacin	amoxicillin	amoxicillin_clavulanic_acid	ampicillin	ampicillin_sulbactam	azithromycin	aztreonam	cefalothin	cefazolin	cefepime	cefotaxime	cefotetan	cefoxitin	ceftazidime	ceftiofur	ceftriaxone	cefuroxime	chloramphenicol	ciprofloxacin	colistin	doripenem	doxycycline	ertapenem	fosfomycin	gentamicin	imipenem	levofloxacin	meropenem	minocycline	nitrofurantoin	norfloxacin	piperacillin_tazobactam	streptomycin	sulfamethoxazole	tetracycline	tigecycline	tobramycin	trimethoprim	trimethoprim_sulphamethoxazole
562.23432	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23431	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.2343	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23429	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23428	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23427	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23434	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	intermediate	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.23444	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23445	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23446	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23463	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	intermediate	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23462	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23461	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	intermediate	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.2346	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23459	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23458	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	intermediate	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23457	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23456	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23455	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.23454	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	intermediate	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23453	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23452	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23451	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.2345	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23449	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23448	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23447	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23426	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23425	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23424	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23423	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23401	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.234	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23399	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23398	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23397	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	intermediate	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23396	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23395	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23394	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23393	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23392	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23391	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.2339	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23389	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23388	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23387	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23386	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23385	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.23402	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23464	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23403	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23405	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	intermediate	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23422	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23421	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2342	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23419	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23418	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23417	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23416	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23415	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23414	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23413	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	resistant	NA	NA	resistant	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	resistant	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23412	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23411	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2341	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23409	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23408	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23407	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23406	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23404	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	intermediate	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23465	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23466	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	intermediate	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23467	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23526	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23525	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23524	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23523	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	intermediate	NA	NA	NA	susceptible	NA	NA	NA
562.23522	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	resistant	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23521	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2352	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23519	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23518	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23517	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23516	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23515	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23514	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23513	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	resistant	NA	NA	NA	susceptible	NA	NA	NA
562.23512	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23511	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2351	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23527	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23509	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23528	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.2353	NA	resistant	resistant	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	resistant	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23547	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23546	NA	susceptible	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
562.23545	NA	resistant	susceptible	NA	NA	NA	NA	NA	NA	NA	susceptible	NA	NA	susceptible	NA	NA	susceptible	NA	susceptible	NA	NA	NA	NA	NA	susceptible	susceptible	NA	NA	NA	NA	NA	susceptible	NA	NA	NA	susceptible	NA	NA	NA
